feature	r2_score	cell_count_coef	Null_coef	WT_coef
Cytoplasm_Number_Object_Number	0.12989231973604187	0.023626977616295012	0.010304611513771787	-0.010304611513771787
Cytoplasm_AreaShape_Area	0.22778152034981913	-0.013079424848425484	-0.33243517158543556	0.3324351715854356
Cytoplasm_AreaShape_BoundingBoxArea	0.17118833847821435	-0.0161349671172473	-0.21808162007123333	0.21808162007123338
Cytoplasm_AreaShape_BoundingBoxMaximum_X	0.0012462992003900997	0.000430018087023902	-0.03978181714764816	0.03978181714764816
Cytoplasm_AreaShape_BoundingBoxMaximum_Y	0.0036285176186376944	0.0012666308966644444	-0.07191416856639835	0.07191416856639836
Cytoplasm_AreaShape_BoundingBoxMinimum_X	0.0048549124476120475	0.0043512409939102685	0.006831339584212672	-0.0068313395842126735
Cytoplasm_AreaShape_BoundingBoxMinimum_Y	0.007114323082529239	0.00571713594200186	-0.0020091503693417776	0.002009150369341778
Cytoplasm_AreaShape_Center_X	0.0007434410324678176	0.002297432624919521	-0.015198096550061681	0.015198096550061685
Cytoplasm_AreaShape_Center_Y	0.0014143038196480218	0.003282315767992252	-0.034332164376338126	0.03433216437633813
Cytoplasm_AreaShape_Compactness	0.00013916008551406733	-0.0010282342673242466	0.009206180864507302	-0.009206180864507304
Cytoplasm_AreaShape_ConvexArea	0.19175782415000808	-0.015170205721310821	-0.25985585156008384	0.2598558515600839
Cytoplasm_AreaShape_Eccentricity	0.012146816936977944	-0.006403806329029382	0.14666843982331887	-0.14666843982331887
Cytoplasm_AreaShape_EquivalentDiameter	0.21916312819125827	-0.01305161429004619	-0.32304281570443644	0.3230428157044365
Cytoplasm_AreaShape_EulerNumber	0.0001877358758498593	0.00027390101920005984	0.010875369224704124	-0.010875369224704126
Cytoplasm_AreaShape_Extent	0.029762436716136764	0.005863693539204754	-0.21927586733839588	0.21927586733839588
Cytoplasm_AreaShape_FormFactor	0.0014949931599399502	0.0010870600469916262	-0.047918074686724405	0.047918074686724405
Cytoplasm_AreaShape_MajorAxisLength	0.11962607155231675	-0.015904763568116924	-0.14288966801452774	0.14288966801452777
Cytoplasm_AreaShape_MaxFeretDiameter	0.13213920812486268	-0.01615337408065917	-0.1596609906500972	0.1596609906500972
Cytoplasm_AreaShape_MaximumRadius	0.1665705387416031	-0.012254700556694339	-0.26943668405780213	0.2694366840578022
Cytoplasm_AreaShape_MeanRadius	0.1798665440635403	-0.01177192048228877	-0.29336393349190953	0.29336393349190953
Cytoplasm_AreaShape_MedianRadius	0.18554636430480131	-0.011196975584505995	-0.3082767107375631	0.3082767107375631
Cytoplasm_AreaShape_MinFeretDiameter	0.17477166834815716	-0.011359498744179729	-0.2925232684704031	0.29252326847040316
Cytoplasm_AreaShape_MinorAxisLength	0.17928650170774219	-0.008355566528164814	-0.3374454729387469	0.33744547293874694
Cytoplasm_AreaShape_Orientation	0.00025354364631713366	-0.0013461222883905046	0.01734223776761748	-0.01734223776761748
Cytoplasm_AreaShape_Perimeter	0.15303288954849503	-0.011503187504342273	-0.2616652957947067	0.2616652957947067
Cytoplasm_AreaShape_Solidity	0.042653455037724	0.004260867647797228	-0.24599183389049212	0.24599183389049215
Cytoplasm_AreaShape_Zernike_0_0	0.0338326113942774	0.007513506056046639	-0.23922406096434734	0.23922406096434737
Cytoplasm_AreaShape_Zernike_1_1	0.0013225414541616631	0.0027077172120016334	-0.04598205897245154	0.04598205897245154
Cytoplasm_AreaShape_Zernike_2_0	0.04351251214785323	0.00045598652642788194	-0.21657888779511242	0.21657888779511242
Cytoplasm_AreaShape_Zernike_2_2	0.000414500862636058	0.001117713832813817	-0.02709612640467632	0.02709612640467632
Cytoplasm_AreaShape_Zernike_3_1	0.0049064424024669595	-0.0033751517289159778	0.0926053690429138	-0.09260536904291382
Cytoplasm_AreaShape_Zernike_3_3	0.0007422830402147307	0.0023763724984860613	-0.02154580870505291	0.021545808705052915
Cytoplasm_AreaShape_Zernike_4_0	0.006274206422848261	0.006880052955989322	-0.07662419486446666	0.07662419486446666
Cytoplasm_AreaShape_Zernike_4_2	0.0030565569051863584	-0.0031572160970088016	-0.011548803110959748	0.011548803110959752
Cytoplasm_AreaShape_Zernike_4_4	0.0020490319606526475	0.0007555140698011991	0.03776977867885348	-0.03776977867885348
Cytoplasm_AreaShape_Zernike_5_1	0.007171198635170906	0.007256483005987906	-0.08829555346569366	0.08829555346569368
Cytoplasm_AreaShape_Zernike_5_3	0.0008473272182006886	0.0006366027780032848	0.022409917230980257	-0.02240991723098026
Cytoplasm_AreaShape_Zernike_5_5	0.002228043243068134	0.004125639542607882	-0.041030192516391055	0.04103019251639106
Cytoplasm_AreaShape_Zernike_6_0	0.00600504784236533	0.00492975167809997	-0.10249149103152644	0.10249149103152645
Cytoplasm_AreaShape_Zernike_6_2	0.0007897540229858668	-0.0003010095590343439	0.03132556115683006	-0.031325561156830065
Cytoplasm_AreaShape_Zernike_6_4	0.003926351677270068	-0.0015259295921917777	0.07620273128641389	-0.07620273128641389
Cytoplasm_AreaShape_Zernike_6_6	0.0011033642214327566	0.0010660246469969645	0.020950813615065237	-0.02095081361506524
Cytoplasm_AreaShape_Zernike_7_1	0.009423466389742119	0.007886195283807162	-0.11392593372592233	0.11392593372592236
Cytoplasm_AreaShape_Zernike_7_3	0.0027551124832950746	0.0029873544334238647	0.011165610125664915	-0.011165610125664915
Cytoplasm_AreaShape_Zernike_7_5	0.0004559084975934713	-7.080130663109504e-05	-0.021005936923413515	0.02100593692341352
Cytoplasm_AreaShape_Zernike_7_7	0.0003926813613862601	0.0014100260154642844	-0.025560643580053763	0.025560643580053766
Cytoplasm_AreaShape_Zernike_8_0	0.007660755373139261	0.005406726589919109	-0.11610942962752932	0.11610942962752933
Cytoplasm_AreaShape_Zernike_8_2	0.001182405081642468	0.0016894021097447033	-0.04552663152862167	0.04552663152862168
Cytoplasm_AreaShape_Zernike_8_4	0.00161073935432976	0.0006234697339075961	0.03404451095024424	-0.034044510950244244
Cytoplasm_AreaShape_Zernike_8_6	0.00044598492589931205	-0.0017049711981927717	0.008520850459733486	-0.008520850459733487
